game, timeslot, broker, netDemand, mktQty, mktCost, imbalance, imbalanceCost, mktImbCost, estCost
PowerTAC_2018_Finals_260,697,default broker,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PowerTAC_2018_Finals_260,698,SPOT,-12637.412,11389.902,-389.242,-1247.510,-1.539,5.198,-49.140
PowerTAC_2018_Finals_260,698,AgentUDE,-32381.168,34455.883,-1112.907,3291.627,-4.258,-13.714,0.000
PowerTAC_2018_Finals_260,698,default broker,-42.770,0.000,0.000,-42.770,-0.053,0.178,-1.685
PowerTAC_2018_Finals_260,699,SPOT,-11060.020,10377.013,-311.107,-683.007,-60.072,-22.949,-22.949
PowerTAC_2018_Finals_260,699,AgentUDE,-30086.053,26609.969,-1342.486,-4709.083,-414.175,-158.226,-158.226
PowerTAC_2018_Finals_260,699,default broker,-42.360,0.000,0.000,-42.360,-3.726,-1.423,-1.423
PowerTAC_2018_Finals_260,700,SPOT,-11016.509,12659.437,-446.471,1642.928,164.940,68.220,0.000
PowerTAC_2018_Finals_260,700,AgentUDE,-30868.238,28795.101,-1561.796,-2339.387,-234.861,-97.139,-97.139
PowerTAC_2018_Finals_260,700,default broker,-41.630,0.000,0.000,-41.630,-4.179,-1.729,-1.729
PowerTAC_2018_Finals_260,701,SPOT,-12201.813,14128.812,-460.278,1926.999,167.570,65.781,0.000
PowerTAC_2018_Finals_260,701,AgentUDE,-39561.171,32848.025,-1311.539,-6740.146,-586.117,-230.084,-230.084
PowerTAC_2018_Finals_260,701,default broker,-46.530,0.000,0.000,-46.530,-4.046,-1.588,-1.588
PowerTAC_2018_Finals_260,702,SPOT,-13472.406,15615.663,-668.334,2143.257,244.440,94.334,0.000
PowerTAC_2018_Finals_260,702,AgentUDE,-42072.678,31671.433,-1631.290,-10433.045,-1189.898,-459.203,-459.203
PowerTAC_2018_Finals_260,702,default broker,-47.140,0.000,0.000,-47.140,-5.376,-2.075,-2.075
PowerTAC_2018_Finals_260,703,SPOT,-15783.589,17197.092,-642.926,1413.503,156.460,59.146,0.000
PowerTAC_2018_Finals_260,703,AgentUDE,-40458.414,28255.910,-1737.872,-12229.335,-1353.656,-511.722,-511.722
PowerTAC_2018_Finals_260,703,default broker,-48.861,0.000,0.000,-48.861,-5.408,-2.045,-2.045
PowerTAC_2018_Finals_260,704,SPOT,-15633.437,20011.716,-778.002,4378.279,515.141,178.026,0.000
PowerTAC_2018_Finals_260,704,AgentUDE,-54057.749,29230.880,-1407.169,-24853.270,-2924.194,-1010.562,-1010.562
PowerTAC_2018_Finals_260,704,default broker,-46.250,10.027,-0.173,-36.222,-4.262,-1.473,-1.473
PowerTAC_2018_Finals_260,705,SPOT,-17051.598,21144.098,-952.665,4092.500,498.563,197.514,0.000
PowerTAC_2018_Finals_260,705,AgentUDE,-44863.248,34629.193,-1858.365,-10255.655,-1249.380,-494.964,-494.964
PowerTAC_2018_Finals_260,705,default broker,-46.337,0.000,0.000,-46.337,-5.645,-2.236,-2.236
PowerTAC_2018_Finals_260,706,SPOT,-17821.500,21765.478,-1039.798,3943.978,460.972,190.643,0.000
PowerTAC_2018_Finals_260,706,AgentUDE,-40454.119,35449.824,-1551.023,-5033.870,-588.358,-243.326,-243.326
PowerTAC_2018_Finals_260,706,default broker,-48.455,0.000,0.000,-48.455,-5.663,-2.342,-2.342
PowerTAC_2018_Finals_260,707,SPOT,-17515.764,13215.737,-1411.197,-4300.027,-938.872,-382.636,-382.636
PowerTAC_2018_Finals_260,707,AgentUDE,-35741.771,35340.065,-1933.853,-426.906,-93.211,-37.988,-37.988
PowerTAC_2018_Finals_260,707,default broker,-50.795,0.000,0.000,-50.795,-11.091,-4.520,-4.520
PowerTAC_2018_Finals_260,708,SPOT,-17375.448,23294.065,-1165.740,5918.616,-50.639,-109.176,0.000
PowerTAC_2018_Finals_260,708,AgentUDE,-28992.321,35049.698,-1574.980,7258.576,-95.373,-133.894,0.000
PowerTAC_2018_Finals_260,708,default broker,-40.793,13.492,-0.186,-27.301,0.234,0.504,-1.626
PowerTAC_2018_Finals_260,709,SPOT,-18530.218,13104.013,416.226,-5426.205,-1028.766,-437.494,-437.494
PowerTAC_2018_Finals_260,709,AgentUDE,-24939.241,28877.132,-1833.938,2766.241,524.458,223.031,0.000
PowerTAC_2018_Finals_260,709,default broker,-37.377,11.694,-0.043,-25.683,-4.869,-2.071,-2.071
PowerTAC_2018_Finals_260,710,SPOT,-19423.475,18953.254,-859.013,-470.221,-0.155,0.024,-32.909
PowerTAC_2018_Finals_260,710,AgentUDE,-30902.630,35001.502,-1615.433,5300.072,-15.606,-0.274,0.000
PowerTAC_2018_Finals_260,710,default broker,-40.326,13.681,-0.128,-26.645,-0.009,0.001,-1.865
PowerTAC_2018_Finals_260,711,SPOT,-19543.290,13190.627,-32.383,-6352.663,-1558.974,-629.021,-629.021
PowerTAC_2018_Finals_260,711,AgentUDE,-24954.274,24728.834,-3847.838,-1380.216,-338.712,-136.665,-136.665
PowerTAC_2018_Finals_260,711,default broker,-43.578,12.369,-0.030,-31.209,-7.659,-3.090,-3.090
PowerTAC_2018_Finals_260,712,SPOT,-17889.406,12173.538,-1812.010,-5715.868,-1735.957,-708.997,-708.997
PowerTAC_2018_Finals_260,712,AgentUDE,-24858.237,24610.475,-4665.225,-264.377,-80.293,-32.793,-32.793
PowerTAC_2018_Finals_260,712,default broker,-43.116,11.470,-0.058,-31.647,-9.611,-3.925,-3.925
PowerTAC_2018_Finals_260,713,SPOT,-16126.456,17715.599,-1517.152,1589.143,452.547,190.623,0.000
PowerTAC_2018_Finals_260,713,AgentUDE,-27005.222,23647.250,-4447.573,-3367.572,-958.997,-403.951,-403.951
PowerTAC_2018_Finals_260,713,default broker,-46.022,11.373,-0.060,-34.648,-9.867,-4.156,-4.156
PowerTAC_2018_Finals_260,714,SPOT,-14692.494,11986.925,-118.481,-2705.569,2.085,33.313,-330.052
PowerTAC_2018_Finals_260,714,AgentUDE,-20450.314,23180.296,-4331.154,2940.723,2.266,-36.209,0.000
PowerTAC_2018_Finals_260,714,default broker,-38.834,14.421,-0.116,-24.413,0.019,0.301,-2.978
PowerTAC_2018_Finals_260,715,SPOT,-13279.046,13119.829,-1201.358,-159.217,-0.876,0.349,-18.375
PowerTAC_2018_Finals_260,715,AgentUDE,-19799.501,19987.681,-2243.784,1028.559,-5.656,-2.252,0.000
PowerTAC_2018_Finals_260,715,default broker,-41.170,12.207,-0.034,-28.963,-0.159,0.063,-3.343
PowerTAC_2018_Finals_260,716,SPOT,-9865.298,9772.612,-83.727,-92.686,-21.064,-8.253,-8.253
PowerTAC_2018_Finals_260,716,AgentUDE,-31901.452,19289.621,-2990.831,-13617.813,-3094.822,-1212.593,-1212.593
PowerTAC_2018_Finals_260,716,default broker,-2.988,11.199,-0.042,8.211,1.866,0.731,0.000
PowerTAC_2018_Finals_260,717,SPOT,-8378.291,4395.625,-425.342,-3982.666,-823.397,-321.151,-321.151
PowerTAC_2018_Finals_260,717,AgentUDE,-34386.504,25153.992,-2618.543,-9242.112,-1910.761,-745.259,-745.259
PowerTAC_2018_Finals_260,717,default broker,-3.137,12.393,-0.171,9.256,1.914,0.746,0.000
PowerTAC_2018_Finals_260,718,SPOT,-7975.575,4324.142,-248.585,-3651.433,-753.423,-293.681,-293.681
PowerTAC_2018_Finals_260,718,AgentUDE,-34106.182,24458.260,-2074.204,-9664.121,-1994.058,-777.276,-777.276
PowerTAC_2018_Finals_260,718,default broker,-1.488,10.634,-0.002,9.146,1.887,0.736,0.000
PowerTAC_2018_Finals_260,719,SPOT,-7531.986,7432.370,-303.726,-99.615,-11.406,-4.218,-4.218
PowerTAC_2018_Finals_260,719,AgentUDE,-41369.631,26982.936,-1132.399,-14402.895,-1649.201,-609.798,-609.798
PowerTAC_2018_Finals_260,719,default broker,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PowerTAC_2018_Finals_260,720,SPOT,-8178.082,3711.570,-11.350,-4466.512,-397.112,-167.297,-167.297
PowerTAC_2018_Finals_260,720,AgentUDE,-40723.983,45022.454,-1561.223,4297.964,382.127,160.984,0.000
PowerTAC_2018_Finals_260,720,default broker,-1.021,169.062,-6.095,168.041,14.940,6.294,0.000
PowerTAC_2018_Finals_260,721,SPOT,-7511.303,3264.681,-144.284,-4246.622,-463.939,-178.744,-178.744
PowerTAC_2018_Finals_260,721,AgentUDE,-43243.087,37768.009,-1770.297,-5494.877,-600.310,-231.284,-231.284
PowerTAC_2018_Finals_260,721,default broker,0.000,166.664,-4.778,166.664,18.208,7.015,0.000
PowerTAC_2018_Finals_260,722,SPOT,-6401.164,9092.507,-332.627,2691.343,3.401,-2.183,0.000
PowerTAC_2018_Finals_260,722,AgentUDE,-36706.154,36869.606,-1943.595,1371.654,-1.479,-1.113,0.000
PowerTAC_2018_Finals_260,722,default broker,0.000,159.953,-5.400,159.953,0.202,-0.130,0.000
PowerTAC_2018_Finals_260,723,SPOT,-6806.318,7892.419,-279.055,1086.100,100.637,38.536,0.000
PowerTAC_2018_Finals_260,723,AgentUDE,-43960.856,36375.637,-1966.272,-8750.269,-810.791,-310.472,-310.472
PowerTAC_2018_Finals_260,723,default broker,0.000,160.580,-4.000,160.580,14.879,5.698,0.000
PowerTAC_2018_Finals_260,724,SPOT,-7325.873,7290.910,-315.861,-34.963,-3.523,-1.443,-1.443
PowerTAC_2018_Finals_260,724,AgentUDE,-42060.225,39812.575,-1517.595,-2266.850,-228.410,-93.529,-93.529
PowerTAC_2018_Finals_260,724,default broker,0.000,164.959,-6.211,164.959,16.621,6.806,0.000
PowerTAC_2018_Finals_260,725,SPOT,-7756.499,8002.081,-282.423,245.582,-0.728,-0.210,0.000
PowerTAC_2018_Finals_260,725,AgentUDE,-37088.485,43364.721,-1470.106,7483.435,-54.023,-6.397,0.000
PowerTAC_2018_Finals_260,725,default broker,0.000,161.286,-5.621,161.286,-0.478,-0.138,0.000
PowerTAC_2018_Finals_260,726,SPOT,-8652.367,8785.752,-375.031,133.385,-0.481,-0.142,0.000
PowerTAC_2018_Finals_260,726,AgentUDE,-37492.511,41097.520,-1696.258,4829.609,-50.513,-5.149,0.000
PowerTAC_2018_Finals_260,726,default broker,0.320,172.375,-7.390,172.695,-0.623,-0.184,0.000
PowerTAC_2018_Finals_260,727,SPOT,-11117.586,10390.047,-457.488,-727.539,-84.582,-35.636,-35.636
PowerTAC_2018_Finals_260,727,AgentUDE,-38198.541,38752.935,-1731.692,231.230,26.882,11.326,0.000
PowerTAC_2018_Finals_260,727,default broker,0.310,172.836,-8.057,173.146,20.130,8.481,0.000
PowerTAC_2018_Finals_260,728,SPOT,-10624.099,11191.041,-431.396,566.942,-7.006,-0.372,0.000
PowerTAC_2018_Finals_260,728,AgentUDE,-30602.554,44872.804,-1711.886,15067.784,-232.467,-9.874,0.000
PowerTAC_2018_Finals_260,728,default broker,2.540,174.141,-0.709,176.681,-2.183,-0.116,0.000
PowerTAC_2018_Finals_260,729,SPOT,-10454.227,11498.363,-166.450,1044.136,99.716,41.961,0.000
PowerTAC_2018_Finals_260,729,AgentUDE,-36637.212,35420.008,-1556.080,-1255.518,-119.903,-50.456,-50.456
PowerTAC_2018_Finals_260,729,default broker,-2.674,175.741,-0.540,173.067,16.528,6.955,0.000
PowerTAC_2018_Finals_260,730,SPOT,-10060.466,12109.528,-258.293,2049.062,-18.345,-6.023,0.000
PowerTAC_2018_Finals_260,730,AgentUDE,-35166.603,43316.719,-1948.608,8196.195,-74.793,-24.090,0.000
PowerTAC_2018_Finals_260,730,default broker,-0.765,176.467,-1.984,175.702,-1.573,-0.516,0.000
PowerTAC_2018_Finals_260,731,SPOT,-10651.516,12471.748,-647.700,1820.233,253.663,104.968,0.000
PowerTAC_2018_Finals_260,731,AgentUDE,-36731.166,34753.284,-2358.935,-2933.881,-408.858,-169.189,-169.189
PowerTAC_2018_Finals_260,731,default broker,-2.865,160.515,-0.521,157.649,21.970,9.091,0.000
PowerTAC_2018_Finals_260,732,SPOT,-10280.825,12334.184,-920.888,2053.360,-1.932,-3.233,0.000
PowerTAC_2018_Finals_260,732,AgentUDE,-37509.552,35294.762,-2432.169,-1243.817,1.170,1.959,-88.443
PowerTAC_2018_Finals_260,732,default broker,4.989,156.441,-1.340,161.431,-0.152,-0.254,0.000
PowerTAC_2018_Finals_260,733,SPOT,-11391.942,13025.602,-542.221,1633.660,-3.508,-5.792,0.000
PowerTAC_2018_Finals_260,733,AgentUDE,-34472.223,35703.567,-1993.818,1271.192,-2.905,-4.507,0.000
PowerTAC_2018_Finals_260,733,default broker,-0.731,170.255,-0.519,169.524,-0.364,-0.601,0.000
PowerTAC_2018_Finals_260,734,SPOT,-12083.082,13705.860,104.171,1622.778,-20.984,-12.255,0.000
PowerTAC_2018_Finals_260,734,AgentUDE,-34913.188,35433.866,-2067.754,528.700,-6.893,-3.993,0.000
PowerTAC_2018_Finals_260,734,default broker,0.763,165.117,-2.497,165.880,-2.145,-1.253,0.000
PowerTAC_2018_Finals_260,735,SPOT,-12100.181,14025.923,-538.225,1925.742,-47.781,-51.503,0.000
PowerTAC_2018_Finals_260,735,AgentUDE,-32993.770,34953.293,-2354.661,1963.944,-48.853,-52.525,0.000
PowerTAC_2018_Finals_260,735,default broker,2.316,159.082,-0.141,161.398,-4.005,-4.317,0.000
PowerTAC_2018_Finals_260,736,SPOT,-11691.368,13116.142,-38.477,1424.773,-38.877,-1.031,0.000
PowerTAC_2018_Finals_260,736,AgentUDE,-28235.457,34038.943,-1675.203,5805.719,-158.541,-4.202,0.000
PowerTAC_2018_Finals_260,736,default broker,0.143,155.654,-0.026,155.797,-4.251,-0.113,0.000
PowerTAC_2018_Finals_260,737,SPOT,-10519.708,11771.995,-450.832,1252.287,-2.851,-7.901,0.000
PowerTAC_2018_Finals_260,737,AgentUDE,-30731.863,32073.502,-2109.822,1343.372,-3.067,-8.476,0.000
PowerTAC_2018_Finals_260,737,default broker,-0.228,0.000,0.000,-0.228,0.001,0.001,-0.010
PowerTAC_2018_Finals_260,738,SPOT,-9015.018,9928.128,-220.286,913.110,-3.568,-3.478,0.000
PowerTAC_2018_Finals_260,738,AgentUDE,-30711.091,30162.844,-1643.478,-546.272,2.135,2.081,-27.056
PowerTAC_2018_Finals_260,738,default broker,-2.481,0.000,0.000,-2.481,0.010,0.009,-0.123
PowerTAC_2018_Finals_260,739,SPOT,-8090.807,8434.795,-907.132,343.988,-1.032,-0.999,0.000
PowerTAC_2018_Finals_260,739,AgentUDE,-27440.987,30127.778,-3238.511,2688.213,-8.078,-7.807,0.000
PowerTAC_2018_Finals_260,739,default broker,-1.096,0.000,0.000,-1.096,0.003,0.003,-0.098
PowerTAC_2018_Finals_260,740,SPOT,-17467.096,8581.217,-591.294,-8885.878,-1243.027,-510.239,-510.239
PowerTAC_2018_Finals_260,740,AgentUDE,-24489.604,32515.058,-2496.190,6799.053,951.105,390.411,0.000
PowerTAC_2018_Finals_260,740,default broker,-4.581,14.745,-0.075,10.164,1.422,0.584,0.000
PowerTAC_2018_Finals_260,741,SPOT,-15407.161,16217.974,-705.546,810.813,-6.026,-5.416,0.000
PowerTAC_2018_Finals_260,741,AgentUDE,-22745.294,32884.622,-2285.236,11357.328,-136.659,-75.863,0.000
PowerTAC_2018_Finals_260,741,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,742,SPOT,-13469.110,15218.952,-582.177,1749.842,-3.715,-28.025,0.000
PowerTAC_2018_Finals_260,742,AgentUDE,-25375.549,26660.719,-2278.464,1357.627,-3.225,-21.743,0.000
PowerTAC_2018_Finals_260,742,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,743,SPOT,-16526.482,14557.857,-7.792,-1968.624,14.367,2.355,-71.191
PowerTAC_2018_Finals_260,743,AgentUDE,-23352.943,28147.926,-1844.052,4797.421,-35.096,-5.740,0.000
PowerTAC_2018_Finals_260,743,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,744,SPOT,-17278.806,15796.429,-694.090,-1482.376,8.692,13.003,-54.279
PowerTAC_2018_Finals_260,744,AgentUDE,-26291.050,35986.809,-2708.903,9697.181,-56.908,-85.059,0.000
PowerTAC_2018_Finals_260,744,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,745,SPOT,-16081.769,16033.617,-178.007,-48.152,0.321,0.026,-1.482
PowerTAC_2018_Finals_260,745,AgentUDE,-32081.281,37171.043,-1621.769,5091.183,-34.020,-2.784,0.000
PowerTAC_2018_Finals_260,745,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,746,SPOT,-16171.838,15956.192,-630.865,-215.647,0.826,3.321,-8.120
PowerTAC_2018_Finals_260,746,AgentUDE,-34577.519,38881.338,-1973.259,4305.240,-16.505,-66.310,0.000
PowerTAC_2018_Finals_260,746,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,747,SPOT,-14175.860,16639.871,-635.299,2464.011,-18.946,-11.014,0.000
PowerTAC_2018_Finals_260,747,AgentUDE,-37925.132,43487.034,-1929.446,5563.322,-42.807,-24.868,0.000
PowerTAC_2018_Finals_260,747,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,748,SPOT,-14315.380,15149.027,-742.105,833.647,-11.163,-0.952,0.000
PowerTAC_2018_Finals_260,748,AgentUDE,-32092.219,45311.402,-1765.742,13220.604,-177.101,-15.099,0.000
PowerTAC_2018_Finals_260,748,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,749,SPOT,-14899.053,14378.054,-546.444,-520.999,5.217,9.377,-19.226
PowerTAC_2018_Finals_260,749,AgentUDE,-25906.244,36854.839,-1925.411,10950.016,-109.709,-197.079,0.000
PowerTAC_2018_Finals_260,749,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,750,SPOT,-21482.298,19511.380,-847.184,-1970.918,-213.828,-87.419,-87.419
PowerTAC_2018_Finals_260,750,AgentUDE,-34299.622,35449.789,-2257.719,-69.633,-7.555,-3.089,-3.089
PowerTAC_2018_Finals_260,750,default broker,0.250,0.000,0.000,0.250,0.027,0.011,0.000
PowerTAC_2018_Finals_260,751,SPOT,-24970.809,19331.972,-937.021,-5638.837,-6.562,11.863,-271.456
PowerTAC_2018_Finals_260,751,AgentUDE,-36752.598,43781.978,-2172.802,8245.580,-16.425,-17.348,0.000
PowerTAC_2018_Finals_260,751,default broker,1.985,0.000,0.000,1.985,0.002,-0.004,0.000
PowerTAC_2018_Finals_260,752,SPOT,-25469.754,18499.015,-758.578,-6970.739,-726.623,-294.342,-294.342
PowerTAC_2018_Finals_260,752,AgentUDE,-39712.571,44011.999,-2235.594,3086.228,321.705,130.317,0.000
PowerTAC_2018_Finals_260,752,default broker,-0.316,0.000,0.000,-0.316,-0.033,-0.013,-0.013
PowerTAC_2018_Finals_260,753,SPOT,-25013.017,18972.734,-860.552,-6040.282,41.302,75.193,-323.686
PowerTAC_2018_Finals_260,753,AgentUDE,-33103.187,49541.555,-2846.591,17643.384,-200.340,-219.635,0.000
PowerTAC_2018_Finals_260,753,default broker,5.317,0.000,0.000,5.317,-0.036,-0.066,0.000
PowerTAC_2018_Finals_260,754,SPOT,-26312.508,22601.060,-1324.022,-3711.449,90.451,34.164,-372.143
PowerTAC_2018_Finals_260,754,AgentUDE,-30073.288,46818.266,-3416.921,16884.999,-425.217,-155.429,0.000
PowerTAC_2018_Finals_260,754,default broker,1.323,0.000,0.000,1.323,-0.032,-0.012,0.000
PowerTAC_2018_Finals_260,755,SPOT,-28164.750,23298.744,-1189.585,-4866.006,70.086,51.267,-274.414
PowerTAC_2018_Finals_260,755,AgentUDE,-23604.300,44376.113,-3397.987,20773.608,-299.349,-218.866,0.000
PowerTAC_2018_Finals_260,755,default broker,3.006,0.000,0.000,3.006,-0.043,-0.032,0.000
PowerTAC_2018_Finals_260,756,SPOT,-28113.933,22461.788,-585.414,-5652.145,153.152,26.129,-487.068
PowerTAC_2018_Finals_260,756,AgentUDE,-20691.382,39192.511,-3384.049,18502.549,-501.512,-85.535,0.000
PowerTAC_2018_Finals_260,756,default broker,3.859,0.000,0.000,3.859,-0.105,-0.018,0.000
PowerTAC_2018_Finals_260,757,SPOT,-30404.176,24845.298,-3625.569,-5558.878,53.112,18.193,-675.986
PowerTAC_2018_Finals_260,757,AgentUDE,-18017.191,34480.407,-6615.829,16464.943,-157.421,-53.888,0.000
PowerTAC_2018_Finals_260,757,default broker,4.787,0.000,0.000,4.787,-0.046,-0.016,0.000
PowerTAC_2018_Finals_260,758,SPOT,-30766.464,24706.862,-4822.929,-6059.601,23.423,10.905,-1008.310
PowerTAC_2018_Finals_260,758,AgentUDE,-20260.687,30229.575,-3959.194,9975.577,-38.826,-17.952,0.000
PowerTAC_2018_Finals_260,758,default broker,2.225,0.000,0.000,2.225,-0.009,-0.004,0.000
PowerTAC_2018_Finals_260,759,SPOT,-29248.332,24753.841,-3559.033,-4494.491,-1679.235,-698.776,-698.776
PowerTAC_2018_Finals_260,759,AgentUDE,-24225.931,28720.675,-3108.051,4011.527,1498.789,623.688,0.000
PowerTAC_2018_Finals_260,759,default broker,-0.254,0.000,0.000,-0.254,-0.095,-0.039,-0.039
PowerTAC_2018_Finals_260,760,SPOT,-29213.863,25396.350,-4900.416,-3817.513,1.005,36.817,-701.541
PowerTAC_2018_Finals_260,760,AgentUDE,-23905.927,29946.699,-9056.004,6549.117,-11.382,-63.161,0.000
PowerTAC_2018_Finals_260,760,default broker,-2.695,0.000,0.000,-2.695,0.001,0.026,-0.495
PowerTAC_2018_Finals_260,761,SPOT,-26825.357,22841.218,-1388.611,-3984.140,-1231.331,-605.054,-605.054
PowerTAC_2018_Finals_260,761,AgentUDE,-26357.574,30344.030,-3280.017,3583.529,1107.519,544.215,0.000
PowerTAC_2018_Finals_260,761,default broker,-2.316,0.000,0.000,-2.316,-0.716,-0.352,-0.352
PowerTAC_2018_Finals_260,762,SPOT,-24553.137,20801.974,-3273.726,-3751.163,6.414,9.709,-696.518
PowerTAC_2018_Finals_260,762,AgentUDE,-24358.387,32114.583,-2816.106,8185.347,-25.223,-21.186,0.000
PowerTAC_2018_Finals_260,762,default broker,-0.346,0.000,0.000,-0.346,0.001,0.001,-0.064
PowerTAC_2018_Finals_260,763,SPOT,-23751.678,20840.349,-3443.607,-2911.329,19.582,26.058,-547.904
PowerTAC_2018_Finals_260,763,AgentUDE,-19461.553,31119.152,-1369.403,11659.021,-78.478,-104.354,0.000
PowerTAC_2018_Finals_260,763,default broker,-1.884,0.000,0.000,-1.884,0.013,0.017,-0.355
PowerTAC_2018_Finals_260,764,SPOT,-23277.728,22001.523,-4972.830,-1276.205,-5.732,2.672,-240.375
PowerTAC_2018_Finals_260,764,AgentUDE,-26166.916,28236.278,-4826.590,2070.783,9.328,-4.335,0.000
PowerTAC_2018_Finals_260,764,default broker,-3.926,12.057,-0.201,8.131,0.037,-0.017,0.000
PowerTAC_2018_Finals_260,765,SPOT,-20086.322,19259.413,-433.645,-826.909,-2.661,9.500,-91.056
PowerTAC_2018_Finals_260,765,AgentUDE,-25637.252,28982.473,-4803.961,3348.737,10.782,-38.472,0.000
PowerTAC_2018_Finals_260,765,default broker,-2.917,0.000,0.000,-2.917,-0.009,0.034,-0.321
PowerTAC_2018_Finals_260,766,SPOT,-18904.004,17233.364,-672.575,-1670.640,-348.870,-144.308,-144.308
PowerTAC_2018_Finals_260,766,AgentUDE,-28318.532,29697.819,-4207.344,159.487,33.305,13.776,0.000
PowerTAC_2018_Finals_260,766,default broker,-3.299,0.000,0.000,-3.299,-0.689,-0.285,-0.285
PowerTAC_2018_Finals_260,767,SPOT,-21047.410,20355.900,-1959.778,-691.510,-0.806,0.185,-63.405
PowerTAC_2018_Finals_260,767,AgentUDE,-32673.900,33420.971,-3246.822,1963.271,-2.279,-0.525,0.000
PowerTAC_2018_Finals_260,767,default broker,-0.247,0.000,0.000,-0.247,-0.000,0.000,-0.023
PowerTAC_2018_Finals_260,768,SPOT,-20732.817,21278.962,-811.346,546.144,81.770,33.720,0.000
PowerTAC_2018_Finals_260,768,AgentUDE,-27814.219,26947.827,-2404.414,-2086.192,-312.350,-128.807,-128.807
PowerTAC_2018_Finals_260,768,default broker,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PowerTAC_2018_Finals_260,769,SPOT,-22602.110,19600.213,-979.332,-3001.897,-571.009,-226.898,-226.898
PowerTAC_2018_Finals_260,769,AgentUDE,-35263.905,30672.951,-1268.170,-5810.754,-1105.299,-439.204,-439.204
PowerTAC_2018_Finals_260,769,default broker,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PowerTAC_2018_Finals_260,770,SPOT,-18268.596,20156.922,-705.205,1888.327,-12.138,-9.160,0.000
PowerTAC_2018_Finals_260,770,AgentUDE,-25322.588,33630.056,-2198.360,9520.668,-103.952,-46.182,0.000
PowerTAC_2018_Finals_260,770,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,771,SPOT,-17032.348,18121.076,-621.348,1088.729,2.530,-0.153,0.000
PowerTAC_2018_Finals_260,771,AgentUDE,-30777.132,30584.066,-1094.108,1023.642,-8.703,-0.144,0.000
PowerTAC_2018_Finals_260,771,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,772,SPOT,-17339.083,18231.798,-625.434,892.715,107.266,41.917,0.000
PowerTAC_2018_Finals_260,772,AgentUDE,-37120.557,29255.553,-1121.649,-9091.404,-1092.394,-426.884,-426.884
PowerTAC_2018_Finals_260,772,default broker,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PowerTAC_2018_Finals_260,773,SPOT,-18693.698,18967.239,-701.073,273.541,0.363,-0.203,0.000
PowerTAC_2018_Finals_260,773,AgentUDE,-31673.100,32046.715,-1277.919,1596.415,-2.492,-1.183,0.000
